Gene stable ID	HGNC symbol	Gene name	NCBI gene ID
ENSG00000188937	NYX	NYX	60506
ENSG00000104529	EEF1D	EEF1D	1936
ENSG00000138399	FASTKD1	FASTKD1	79675
ENSG00000172671	ZFAND4	ZFAND4	93550
ENSG00000255690	TRIL	TRIL	9865
ENSG00000180016	OR1E1	OR1E1	8387
ENSG00000244094	SPRR2F	SPRR2F	6705
ENSG00000196805	SPRR2B	SPRR2B	6701
ENSG00000149635	OCSTAMP	OCSTAMP	128506
ENSG00000173171	MTX1	MTX1	4580
ENSG00000159082	SYNJ1	SYNJ1	8867
ENSG00000094631	HDAC6	HDAC6	10013
ENSG00000125966	MMP24	MMP24	10893
ENSG00000145423	SFRP2	SFRP2	6423
ENSG00000196209	SIRPB2	SIRPB2	284759
ENSG00000169469	SPRR1B	SPRR1B	6699
ENSG00000111269	CREBL2	CREBL2	1389
ENSG00000166199	ALKBH3	ALKBH3	221120
ENSG00000245648		AC022075.1	101928100
ENSG00000272690	LINC02018	LINC02018	107986100
ENSG00000034971	MYOC	MYOC	4653
ENSG00000261318		AC055855.3	105370868
ENSG00000118276	B4GALT6	B4GALT6	9331
ENSG00000188828	GLRA4	GLRA4	441509
ENSG00000122026	RPL21	RPL21	6144
ENSG00000281038	OR8U1	OR8U1	219417
ENSG00000281038	OR8U1	OR8U1	504190
ENSG00000206470	MAS1L	MAS1L	116511
ENSG00000159423	ALDH4A1	ALDH4A1	8659
ENSG00000188167	TMPPE	TMPPE	643853
ENSG00000117643	MAN1C1	MAN1C1	57134
ENSG00000177613	CSTF2T	CSTF2T	23283
ENSG00000240038	AMY2B	AMY2B	280
ENSG00000106089	STX1A	STX1A	6804
ENSG00000176410	DNAJC30	DNAJC30	84277
ENSG00000161217	PCYT1A	PCYT1A	5130
ENSG00000171148	TADA3	TADA3	10474
ENSG00000115825	PRKD3	PRKD3	23683
ENSG00000198455	ZXDB	ZXDB	158586
ENSG00000137462	TLR2	TLR2	7097
ENSG00000185745	IFIT1	IFIT1	3434
ENSG00000090512	FETUB	FETUB	26998
ENSG00000147548	NSD3	NSD3	54904
ENSG00000185946	RNPC3	RNPC3	55599
ENSG00000065268	WDR18	WDR18	57418
ENSG00000196734	LCE1B	LCE1B	353132
ENSG00000164190	NIPBL	NIPBL	25836
ENSG00000179452	LINC01699	LINC01699	100287948
ENSG00000110108	TMEM109	TMEM109	79073
ENSG00000003509	NDUFAF7	NDUFAF7	55471
ENSG00000140534	TICRR	TICRR	90381
ENSG00000241635	UGT1A1	UGT1A1	54658
ENSG00000278303	MUC4	MUC4	4585
ENSG00000140505	CYP1A2	CYP1A2	1544
ENSG00000116560	SFPQ	SFPQ	6421
ENSG00000221955	SLC12A8	SLC12A8	84561
ENSG00000078668	VDAC3	VDAC3	7419
ENSG00000118804	STBD1	STBD1	8987
ENSG00000185104	FAF1	FAF1	11124
ENSG00000188064	WNT7B	WNT7B	7477
ENSG00000170373	CST1	CST1	1469
ENSG00000076770	MBNL3	MBNL3	55796
ENSG00000248019	FAM13A-AS1	FAM13A-AS1	285512
ENSG00000188000	OR7D2	OR7D2	162998
ENSG00000235169	SMIM1	SMIM1	388588
ENSG00000280543	ASAP1-IT2	ASAP1-IT2	100507117
ENSG00000224301		AL590502.1	105378328
ENSG00000267213		AC007773.1	400684
ENSG00000196664	TLR7	TLR7	51284
ENSG00000147576	ADHFE1	ADHFE1	137872
ENSG00000179041	RRS1	RRS1	23212
ENSG00000229111	MED4-AS1	MED4-AS1	100873965
ENSG00000064961	HMG20B	HMG20B	10362
ENSG00000232954	LINC00374	LINC00374	106144531
ENSG00000099624	ATP5D	ATP5D	513
ENSG00000182783	OR2T29	OR2T29	343563
ENSG00000264006	AKR1C8P	AKR1C8P	340811
ENSG00000233008	LINC01725	LINC01725	101927560
ENSG00000233008	LINC01725	LINC01725	101927587
ENSG00000128595	CALU	CALU	813
ENSG00000142230	SAE1	SAE1	10055
ENSG00000276761	CWC25	CWC25	54883
ENSG00000222012		AC005481.1	105375614
ENSG00000229493	HLA-DQB2	HLA-DQB2	3120
ENSG00000251350	LINC02475	LINC02475	100506827
ENSG00000179542	SLITRK4	SLITRK4	139065
ENSG00000234210		AC006372.3	101927914
ENSG00000206490	ABCF1	ABCF1	23
ENSG00000197213	ZSCAN5B	ZSCAN5B	342933
ENSG00000175143	OR2T1	OR2T1	26696
ENSG00000196944	OR2T4	OR2T4	127074
ENSG00000282013	RPH3AL	RPH3AL	9501
ENSG00000135549	PKIB	PKIB	5570
ENSG00000131558	EXOC4	EXOC4	60412
ENSG00000142409	ZNF787	ZNF787	126208
ENSG00000121753	ADGRB2	ADGRB2	576
ENSG00000104324	CPQ	CPQ	10404
ENSG00000148468	FAM171A1	FAM171A1	221061
ENSG00000267779	LINC01533	LINC01533	100996665
ENSG00000213853	EMP2	EMP2	2013
ENSG00000149925	ALDOA	ALDOA	226
ENSG00000117616	RSRP1	RSRP1	57035
ENSG00000276731	KIR2DL2	KIR2DL2	3803
ENSG00000179136	LINC00670	LINC00670	284034
ENSG00000267593	LINC01926	LINC01926	105372147
ENSG00000153767	GTF2E1	GTF2E1	2960
ENSG00000226482	ADIPOQ-AS1	ADIPOQ-AS1	100874095
ENSG00000106554	CHCHD3	CHCHD3	54927
ENSG00000281486	SNTG2	SNTG2	54221
ENSG00000274042		GOLGA6L10	647042
ENSG00000274042		GOLGA6L10	100133220
ENSG00000241749	RPSAP52	RPSAP52	204010
ENSG00000163737	PF4	PF4	5196
ENSG00000122145	TBX22	TBX22	50945
ENSG00000131002	TXLNGY	TXLNGY	246126
ENSG00000259305	ZHX1-C8orf76	ZHX1-C8orf76	100533106
ENSG00000164305	CASP3	CASP3	836
ENSG00000259288	BUB1B-PAK6	BUB1B-PAK6	106821730
ENSG00000105409	ATP1A3	ATP1A3	478
ENSG00000213015	ZNF580	ZNF580	51157
ENSG00000260778		AC009065.4	106660606
ENSG00000225210	DUXAP9	DUXAP9	642477
ENSG00000165905	LARGE2	LARGE2	120071
ENSG00000205846	CLEC6A	CLEC6A	93978
ENSG00000257335	MGAM	MGAM	8972
ENSG00000160688	FLAD1	FLAD1	80308
ENSG00000206457	CCHCR1	CCHCR1	54535
ENSG00000273780	ARHGAP23	ARHGAP23	57636
ENSG00000223874	LINC01921	LINC01921	101928327
ENSG00000124875	CXCL6	CXCL6	6372
ENSG00000162086	ZNF75A	ZNF75A	7627
ENSG00000231370	PRRC2A	PRRC2A	7916
ENSG00000162585	FAAP20	FAAP20	199990
ENSG00000072952	MRVI1	MRVI1	10335
ENSG00000228695	CES1P1	CES1P1	51716
ENSG00000128567	PODXL	PODXL	5420
ENSG00000213676	ATF6B	ATF6B	1388
ENSG00000250423	KIAA1210	KIAA1210	57481
ENSG00000171016	PYGO1	PYGO1	26108
ENSG00000237070		AC005550.3	105375166
ENSG00000213265	TSGA13	TSGA13	114960
ENSG00000120519	SLC10A7	SLC10A7	84068
ENSG00000237155	IER3	IER3	8870
ENSG00000237700	PRAMEF33	PRAMEF33	645382
ENSG00000172399	MYOZ2	MYOZ2	51778
ENSG00000228723	SRGAP3-AS2	SRGAP3-AS2	101927416
ENSG00000086712	TXLNG	TXLNG	55787
ENSG00000182111	ZNF716	ZNF716	441234
ENSG00000020633	RUNX3	RUNX3	864
ENSG00000232688	LINC01628	LINC01628	102724321
ENSG00000120563	LYZL1	LYZL1	84569
ENSG00000234787	LINC00458	LINC00458	100507428
ENSG00000134193	REG4	REG4	83998
ENSG00000204682	CASC10	CASC10	399726
ENSG00000246560		AC018797.2	105377348
ENSG00000047648	ARHGAP6	ARHGAP6	395
ENSG00000067057	PFKP	PFKP	5214
ENSG00000240024	LINC00888	LINC00888	100505687
ENSG00000205937	RNPS1	RNPS1	10921
ENSG00000206459	PSORS1C2	PSORS1C2	170680
ENSG00000262217	SLC5A8	SLC5A8	160728
ENSG00000136068	FLNB	FLNB	2317
ENSG00000110514	MADD	MADD	8567
ENSG00000226685	CT47A12	CT47A12	100507170
ENSG00000122547	EEPD1	EEPD1	80820
ENSG00000166073	GPR176	GPR176	11245
ENSG00000197251	LINC00336	LINC00336	401253
ENSG00000143257	NR1I3	NR1I3	9970
ENSG00000171611	PTCRA	PTCRA	171558
ENSG00000152465	NMT2	NMT2	9397
ENSG00000170144	HNRNPA3	HNRNPA3	220988
ENSG00000197780	TAF13	TAF13	6884
ENSG00000181744	C3orf58	C3orf58	205428
ENSG00000278516	LENG1	LENG1	79165
ENSG00000172468	HSFY1	HSFY1	86614
ENSG00000146350	TBC1D32	TBC1D32	221322
ENSG00000105131	EPHX3	EPHX3	79852
ENSG00000246705	H2AFJ	H2AFJ	55766
ENSG00000152804	HHEX	HHEX	3087
ENSG00000158874	APOA2	APOA2	336
ENSG00000111049	MYF5	MYF5	4617
ENSG00000132952	USPL1	USPL1	10208
ENSG00000197837	HIST4H4	HIST4H4	121504
ENSG00000241258	CRCP	CRCP	27297
ENSG00000235162	C12orf75	C12orf75	387882
ENSG00000230651	RGPD4-AS1	RGPD4-AS1	729121
ENSG00000101438	SLC32A1	SLC32A1	140679
ENSG00000155592	ZKSCAN2	ZKSCAN2	342357
ENSG00000162980	ARL5A	ARL5A	26225
ENSG00000177700	POLR2L	POLR2L	5441
ENSG00000126010	GRPR	GRPR	2925
ENSG00000170222	ADPRM	ADPRM	56985
ENSG00000234605	PSORS1C2	PSORS1C2	170680
ENSG00000236036	LINC00445	LINC00445	100507114
ENSG00000242574	HLA-DMB	HLA-DMB	3109
ENSG00000143278	F13B	F13B	2165
ENSG00000256162	SMLR1	SMLR1	100507203
ENSG00000091262	ABCC6	ABCC6	368
ENSG00000091262	ABCC6	ABCC6	105369239
ENSG00000166912	MTMR10	MTMR10	54893
ENSG00000213588	ZBTB9	ZBTB9	221504
ENSG00000223666	FKBPL	FKBPL	63943
ENSG00000205758	CRYZL1	CRYZL1	9946
ENSG00000142330	CAPN10	CAPN10	11132
ENSG00000278091	ZNF85	ZNF85	7639
ENSG00000224687	RASAL2-AS1	RASAL2-AS1	100302401
ENSG00000125910	S1PR4	S1PR4	8698
ENSG00000162949	CAPN13	CAPN13	92291
ENSG00000122707	RECK	RECK	8434
ENSG00000227993	HLA-DRA	HLA-DRA	3122
ENSG00000105339	DENND3	DENND3	22898
ENSG00000156467	UQCRB	UQCRB	7381
ENSG00000213999	MEF2B	MEF2B	100271849
ENSG00000231179	MICB	MICB	4277
ENSG00000135631	RAB11FIP5	RAB11FIP5	26056
ENSG00000182871	COL18A1	COL18A1	80781
ENSG00000224405	LINC00572	LINC00572	100861573
ENSG00000236221	TNXB	TNXB	7148
ENSG00000168564	CDKN2AIP	CDKN2AIP	55602
ENSG00000196652	ZKSCAN5	ZKSCAN5	23660
ENSG00000107362	ABHD17B	ABHD17B	51104
ENSG00000158019	BABAM2	BABAM2	9577
ENSG00000276194	HNF1B	HNF1B	6928
ENSG00000137834	SMAD6	SMAD6	4091
ENSG00000065057	NTHL1	NTHL1	4913
ENSG00000271271	UGT2A2	UGT2A2	574537
ENSG00000130164	LDLR	LDLR	3949
ENSG00000235291	PPP1R10	PPP1R10	5514
ENSG00000236611	LINC02556	LINC02556	102724679
ENSG00000223654	FLOT1	FLOT1	10211
ENSG00000141101	NOB1	NOB1	28987
ENSG00000250582	SMAD1-AS2	SMAD1-AS2	101927659
ENSG00000259471	LINC01169	LINC01169	102723165
ENSG00000188693	CYP51A1-AS1	CYP51A1-AS1	613126
ENSG00000234264	DEPDC1-AS1	DEPDC1-AS1	101927220
ENSG00000261804		AC007342.4	102723373
ENSG00000278500		AC009336.2	3233
ENSG00000180448	ARHGAP45	ARHGAP45	23526
ENSG00000105141	CASP14	CASP14	23581
ENSG00000235396	NOTCH4	NOTCH4	4855
ENSG00000115310	RTN4	RTN4	57142
ENSG00000138078	PREPL	PREPL	9581
ENSG00000151208	DLG5	DLG5	9231
ENSG00000115896	PLCL1	PLCL1	5334
ENSG00000170293	CMTM8	CMTM8	152189
ENSG00000115155	OTOF	OTOF	9381
ENSG00000183935	HTR7P1	HTR7P1	93164
ENSG00000274618	HIST1H4F	HIST1H4F	8361
ENSG00000242258	LINC00996	LINC00996	285972
ENSG00000234289	H2BFS	H2BFS	54145
ENSG00000234289	H2BFS	H2BFS	102724334
ENSG00000139508	SLC46A3	SLC46A3	283537
ENSG00000205560	CPT1B	CPT1B	1375
ENSG00000234056	LINC00463	LINC00463	101928922
ENSG00000166897	ELFN2	ELFN2	114794
ENSG00000198768	APCDD1L	APCDD1L	164284
ENSG00000275920	KRTAP5-3	KRTAP5-3	387266
ENSG00000203739		AL645568.1	101928673
ENSG00000125827	TMX4	TMX4	56255
ENSG00000231119		AL031666.1	101927377
ENSG00000262327	AGK	AGK	55750
ENSG00000079335	CDC14A	CDC14A	8556
ENSG00000225590	VPS52	VPS52	6293
ENSG00000156096	UGT2B4	UGT2B4	7363
ENSG00000278032	LY6E	LY6E	4061
ENSG00000153560	UBP1	UBP1	7342
ENSG00000232656	IDI2-AS1	IDI2-AS1	55853
ENSG00000185055	EFCAB10	EFCAB10	100130771
ENSG00000181035	SLC25A42	SLC25A42	284439
ENSG00000136003	ISCU	ISCU	23479
ENSG00000283215	LINC02537	LINC02537	285857
ENSG00000203280		AL022323.1	100128531
ENSG00000197077	KIAA1671	KIAA1671	85379
ENSG00000181577	C6orf223	C6orf223	221416
ENSG00000237667	LINC01115	LINC01115	339822
ENSG00000111716	LDHB	LDHB	3945
ENSG00000280883		AL078605.2	285804
ENSG00000234858	LINC01149	LINC01149	101929111
ENSG00000000005	TNMD	TNMD	64102
ENSG00000272767	JMJD1C-AS1	JMJD1C-AS1	84989
ENSG00000257704	INAFM1	INAFM1	255783
ENSG00000177324	BEND2	BEND2	139105
ENSG00000248027		AP001351.1	100128386
ENSG00000165895	ARHGAP42	ARHGAP42	143872
ENSG00000257259	LINC02388	LINC02388	101927653
ENSG00000012817	KDM5D	KDM5D	8284
ENSG00000198491		AC007920.1	101929106
ENSG00000247746	USP51	USP51	158880
ENSG00000188305	PEAK3	PEAK3	374872
ENSG00000067369	TP53BP1	TP53BP1	7158
ENSG00000275199	AKT3	AKT3	10000
ENSG00000164306	PRIMPOL	PRIMPOL	201973
ENSG00000129493	HEATR5A	HEATR5A	25938
ENSG00000203661	OR2T5	OR2T5	401993
ENSG00000129480	DTD2	DTD2	112487
ENSG00000155093	PTPRN2	PTPRN2	5799
ENSG00000005486	RHBDD2	RHBDD2	57414
ENSG00000071575	TRIB2	TRIB2	28951
ENSG00000166896	ATP23	ATP23	91419
ENSG00000111371	SLC38A1	SLC38A1	81539
ENSG00000146839	ZAN	ZAN	7455
ENSG00000164675	IQUB	IQUB	154865
ENSG00000139197	PEX5	PEX5	5830
ENSG00000126759	CFP	CFP	5199
ENSG00000185480	PARPBP	PARPBP	55010
ENSG00000118946	PCDH17	PCDH17	27253
ENSG00000227145	IL21-AS1	IL21-AS1	100996941
ENSG00000183783	KCTD8	KCTD8	386617
ENSG00000274768	CISD3	CISD3	284106
ENSG00000170315	UBB	UBB	7314
ENSG00000130294	KIF1A	KIF1A	547
ENSG00000157379	DHRS1	DHRS1	115817
ENSG00000227274		AC005358.1	101928418
ENSG00000274587	LILRB3	LILRB3	11025
ENSG00000274587	LILRB3	LILRB3	102725035
ENSG00000274587	LILRB3	LILRB3	107987425
ENSG00000274587	LILRB3	LILRB3	107987462
ENSG00000147573	TRIM55	TRIM55	84675
ENSG00000170627	GTSF1	GTSF1	121355
ENSG00000229194	HLA-V	HLA-V	352962
ENSG00000277926	NEU4	NEU4	129807
ENSG00000227144	VWA7	VWA7	80737
ENSG00000204086	RPA4	RPA4	29935
ENSG00000125815	CST8	CST8	10047
ENSG00000224184	MIR3681HG	MIR3681HG	100506457
ENSG00000084073	ZMPSTE24	ZMPSTE24	10269
ENSG00000120137	PANK3	PANK3	79646
ENSG00000188573	FBLL1	FBLL1	345630
ENSG00000188690	UROS	UROS	7390
ENSG00000232233	LINC02043	LINC02043	102724699
ENSG00000179406	LINC00174	LINC00174	285908
ENSG00000089050	RBBP9	RBBP9	10741
ENSG00000254550	OMP	OMP	4975
ENSG00000143919	CAMKMT	CAMKMT	79823
ENSG00000265480	KRT18P55	KRT18P55	284085
ENSG00000005302	MSL3	MSL3	10943
ENSG00000165238	WNK2	WNK2	65268
ENSG00000146910	CNPY1	CNPY1	285888
ENSG00000122729	ACO1	ACO1	48
ENSG00000255374	TAS2R43	TAS2R43	259289
ENSG00000255374	TAS2R43	TAS2R43	259291
ENSG00000155495	MAGEC1	MAGEC1	9947
ENSG00000242802	AP5Z1	AP5Z1	9907
ENSG00000273827	OR2T5	OR2T5	401993
ENSG00000163530	DPPA2	DPPA2	151871
ENSG00000101400	SNTA1	SNTA1	6640
ENSG00000204252	HLA-DOA	HLA-DOA	3111
ENSG00000238056	PRRT1	PRRT1	80863
ENSG00000238056	PRRT1	PRRT1	100507547
ENSG00000143869	GDF7	GDF7	151449
ENSG00000120686	UFM1	UFM1	51569
ENSG00000130783	CCDC62	CCDC62	84660
ENSG00000198901	PRC1	PRC1	9055
ENSG00000152969	JAKMIP1	JAKMIP1	152789
ENSG00000275428		AC024940.6	144203
ENSG00000275428		AC024940.6	408186
ENSG00000255823	MTRNR2L8	MTRNR2L8	100463486
ENSG00000187553	CYP26C1	CYP26C1	340665
ENSG00000204505	PRAMEF9	PRAMEF9	343070
ENSG00000147753	TTTY7	TTTY7	246122
ENSG00000173207	CKS1B	CKS1B	1163
ENSG00000168746	LINC01620	LINC01620	140834
ENSG00000168746	LINC01620	LINC01620	101927242
ENSG00000177721	ANXA2R	ANXA2R	389289
ENSG00000164458	T	T	6862
ENSG00000152795	HNRNPDL	HNRNPDL	9987
ENSG00000211451	GNRHR2	GNRHR2	114814
ENSG00000236446	CT47B1	CT47B1	643311
ENSG00000124587	PEX6	PEX6	5190
ENSG00000125798	FOXA2	FOXA2	3170
ENSG00000100106	TRIOBP	TRIOBP	11078
ENSG00000178343	SHISA3	SHISA3	152573
ENSG00000184647	PRSS55	PRSS55	203074
ENSG00000220575	HTR5A-AS1	HTR5A-AS1	100128264
ENSG00000279486	OR2AG1	OR2AG1	144125
ENSG00000091073	DTX2	DTX2	113878
ENSG00000102043	MTMR8	MTMR8	55613
ENSG00000183549	ACSM5	ACSM5	54988
ENSG00000100985	MMP9	MMP9	4318
ENSG00000114784	EIF1B	EIF1B	10289
ENSG00000231631	PSMB8	PSMB8	5696
ENSG00000133805	AMPD3	AMPD3	272
ENSG00000164062	APEH	APEH	327
ENSG00000166557	TMED3	TMED3	23423
ENSG00000273911	KIR3DL2	KIR3DL2	3812
ENSG00000103591	AAGAB	AAGAB	79719
ENSG00000154889	MPPE1	MPPE1	65258
ENSG00000168631	DPCR1	DPCR1	135656
ENSG00000241158	ADAMTS9-AS1	ADAMTS9-AS1	101929335
ENSG00000177576	C18orf32	C18orf32	497661
ENSG00000146223	RPL7L1	RPL7L1	285855
ENSG00000282626	ADAM6	ADAM6	8755
ENSG00000150961	SEC24D	SEC24D	9871
ENSG00000100079	LGALS2	LGALS2	3957
ENSG00000206199	ANKUB1	ANKUB1	389161
ENSG00000181804	SLC9A9	SLC9A9	285195
ENSG00000231677	HLA-DQB1-AS1	HLA-DQB1-AS1	106480429
ENSG00000213699	SLC35F6	SLC35F6	54978
ENSG00000143947	RPS27A	RPS27A	6233
ENSG00000132854	KANK4	KANK4	163782
ENSG00000101489	CELF4	CELF4	56853
ENSG00000231618	PPT2	PPT2	9374
ENSG00000177689	MAGEB10	MAGEB10	139422
ENSG00000243073	PRAMEF4	PRAMEF4	400735
ENSG00000125912	NCLN	NCLN	56926
ENSG00000158578	ALAS2	ALAS2	212
ENSG00000159140	SON	SON	6651
ENSG00000071909	MYO3B	MYO3B	140469
ENSG00000007062	PROM1	PROM1	8842
ENSG00000181830	SLC35C1	SLC35C1	55343
ENSG00000283945	LINC00032	LINC00032	158035
ENSG00000173557	C2orf70	C2orf70	339778
ENSG00000227634	LINC01714	LINC01714	102724539
ENSG00000276914	FOPNL	FOPNL	123811
ENSG00000163832	ELP6	ELP6	54859
ENSG00000158290	CUL4B	CUL4B	8450
ENSG00000240563	L1TD1	L1TD1	54596
ENSG00000140455	USP3	USP3	9960
ENSG00000261115	TMEM178B	TMEM178B	100507421
ENSG00000007392	LUC7L	LUC7L	55692
ENSG00000100353	EIF3D	EIF3D	8664
ENSG00000276196	KIR3DL3	KIR3DL3	115653
ENSG00000100836	PABPN1	PABPN1	8106
ENSG00000101361	NOP56	NOP56	10528
ENSG00000090263	MRPS33	MRPS33	51650
ENSG00000198680	TUSC1	TUSC1	286319
ENSG00000122042	UBL3	UBL3	5412
ENSG00000130768	SMPDL3B	SMPDL3B	27293
ENSG00000123219	CENPK	CENPK	64105
ENSG00000168828	OR13J1	OR13J1	392309
ENSG00000094661	OR1I1	OR1I1	126370
ENSG00000198018	ENTPD7	ENTPD7	57089
ENSG00000166971	AKTIP	AKTIP	64400
ENSG00000262666	FAM189B	FAM189B	10712
ENSG00000117519	CNN3	CNN3	1266
ENSG00000159259	CHAF1B	CHAF1B	8208
ENSG00000053524	MCF2L2	MCF2L2	23101
ENSG00000176597	B3GNT5	B3GNT5	84002
ENSG00000085276	MECOM	MECOM	2122
ENSG00000104131	EIF3J	EIF3J	8669
ENSG00000189223	PAX8-AS1	PAX8-AS1	654433
ENSG00000135317	SNX14	SNX14	57231
ENSG00000149679	CABLES2	CABLES2	81928
ENSG00000240720	LRRD1	LRRD1	401387
ENSG00000241822	LY6G6F	LY6G6F	259215
ENSG00000147874	HAUS6	HAUS6	54801
ENSG00000107745	MICU1	MICU1	10367
ENSG00000279247	AK6	AK6	102157402
ENSG00000164749	HNF4G	HNF4G	3174
ENSG00000273983	HIST1H3G	HIST1H3G	8355
ENSG00000275663	HIST1H4G	HIST1H4G	8369
ENSG00000173852	DPY19L1	DPY19L1	23333
ENSG00000171858	RPS21	RPS21	6227
ENSG00000152642	GPD1L	GPD1L	23171
ENSG00000256690		AP001160.1	105369332
ENSG00000237344	PBX2	PBX2	5089
ENSG00000283982		AL445623.2	101929563
ENSG00000174827	PDZK1	PDZK1	5174
ENSG00000185186	LINC00313	LINC00313	114038
ENSG00000241132	LY6G5B	LY6G5B	58496
ENSG00000029559	IBSP	IBSP	3381
ENSG00000184619	KRBA2	KRBA2	124751
ENSG00000152292	SH2D6	SH2D6	284948
ENSG00000080618	CPB2	CPB2	1361
ENSG00000197935	ZNF311	ZNF311	282890
ENSG00000232352	SEMA3B-AS1	SEMA3B-AS1	101928931
ENSG00000261992	GATAD2B	GATAD2B	57459
ENSG00000188992	LIPI	LIPI	149998
ENSG00000212866	HSPA1B	HSPA1B	3304
ENSG00000280913		CTSLP2	1517
ENSG00000140299	BNIP2	BNIP2	663
ENSG00000265366	GLUD1P2	GLUD1P2	414212
ENSG00000198771	RCSD1	RCSD1	92241
ENSG00000229876	CASC20	CASC20	101929244
ENSG00000137547	MRPL15	MRPL15	29088
ENSG00000105371	ICAM4	ICAM4	3386
ENSG00000133627	ACTR3B	ACTR3B	57180
ENSG00000136010	ALDH1L2	ALDH1L2	160428
ENSG00000114480	GBE1	GBE1	2632
ENSG00000276125	CCL4L2	CCL4L2	9560
ENSG00000163161	ERCC3	ERCC3	2071
ENSG00000090339	ICAM1	ICAM1	3383
ENSG00000183604	SMG1P5	SMG1P5	595101
ENSG00000181908		AP003774.1	100996455
ENSG00000236204	LINC01376	LINC01376	400945
ENSG00000099994	SUSD2	SUSD2	56241
ENSG00000268388	FENDRR	FENDRR	400550
ENSG00000260737	LINC01227	LINC01227	101928276
ENSG00000047621	C12orf4	C12orf4	57102
ENSG00000143867	OSR1	OSR1	130497
ENSG00000088386	SLC15A1	SLC15A1	6564
ENSG00000171365	CLCN5	CLCN5	1184
ENSG00000102055	PPP1R2P9	PPP1R2P9	80316
ENSG00000103241	FOXF1	FOXF1	2294
ENSG00000104760	FGL1	FGL1	2267
ENSG00000163002	NUP35	NUP35	129401
ENSG00000142197	DOPEY2	DOPEY2	9980
ENSG00000263238	CTSO	CTSO	1519
ENSG00000151131	C12orf45	C12orf45	121053
ENSG00000188130	MAPK12	MAPK12	6300
ENSG00000181019	NQO1	NQO1	1728
ENSG00000158863	FAM160B2	FAM160B2	64760
ENSG00000153015	CWC27	CWC27	10283
ENSG00000105364	MRPL4	MRPL4	51073
ENSG00000173769	TOPAZ1	TOPAZ1	375337
ENSG00000276025	OR5P2	OR5P2	120065
ENSG00000125730	C3	C3	718
ENSG00000125975	C20orf173	C20orf173	140873
ENSG00000277586	NEFL	NEFL	4747
ENSG00000066044	ELAVL1	ELAVL1	1994
ENSG00000088876	ZNF343	ZNF343	79175
ENSG00000140297	GCNT3	GCNT3	9245
ENSG00000134265	NAPG	NAPG	8774
ENSG00000172728	FUT10	FUT10	84750
ENSG00000137770	CTDSPL2	CTDSPL2	51496
ENSG00000130775	THEMIS2	THEMIS2	9473
ENSG00000103671	TRIP4	TRIP4	9325
ENSG00000111877	MCM9	MCM9	254394
ENSG00000206380	C6orf48	C6orf48	50854
ENSG00000125845	BMP2	BMP2	650
ENSG00000104228	TRIM35	TRIM35	23087
ENSG00000173692	PSMD1	PSMD1	5707
ENSG00000140307	GTF2A2	GTF2A2	2958
ENSG00000141431	ASXL3	ASXL3	80816
ENSG00000179407	DNAJB8	DNAJB8	165721
ENSG00000242049	DNAJB8-AS1	DNAJB8-AS1	285224
ENSG00000114423	CBLB	CBLB	868
ENSG00000171557	FGG	FGG	2266
ENSG00000236830	CBR3-AS1	CBR3-AS1	100506428
ENSG00000224294	PINCR	PINCR	101927501
ENSG00000198042	MAK16	MAK16	84549
ENSG00000273749	CYFIP1	CYFIP1	23191
ENSG00000125971	DYNLRB1	DYNLRB1	83658
ENSG00000180628	PCGF5	PCGF5	84333
ENSG00000100053	CRYBB3	CRYBB3	1417
ENSG00000280838		AC210756.1	105374516
ENSG00000125835	SNRPB	SNRPB	6628
ENSG00000111879	FAM184A	FAM184A	79632
ENSG00000281758	KCNIP4	KCNIP4	80333
ENSG00000049245	VAMP3	VAMP3	9341
ENSG00000261304	LINC02252	LINC02252	105370762
ENSG00000261824	LINC00662	LINC00662	148189
ENSG00000228628	ATF6B	ATF6B	1388
ENSG00000278253	OR5P3	OR5P3	120066
ENSG00000129696	TTI2	TTI2	80185
ENSG00000159248	GJD2	GJD2	57369
ENSG00000230390	LINC01048	LINC01048	103695431
ENSG00000159231	CBR3	CBR3	874
ENSG00000267575		AC006504.5	101927151
ENSG00000275226	LINC00547	LINC00547	400121
ENSG00000215045	GRID2IP	GRID2IP	392862
ENSG00000281367		AC044810.5	283299
ENSG00000109738	GLRB	GLRB	2743
ENSG00000278442	KIR3DL2	KIR3DL2	3812
ENSG00000226788	RING1	RING1	6015
ENSG00000183960	KCNH8	KCNH8	131096
ENSG00000156253	RWDD2B	RWDD2B	10069
ENSG00000172554	SNTG2	SNTG2	54221
ENSG00000162236	STX5	STX5	6811
ENSG00000169217	CD2BP2	CD2BP2	10421
ENSG00000233539		AC011294.1	730338
ENSG00000172575	RASGRP1	RASGRP1	10125
ENSG00000186399	GOLGA8R	GOLGA8R	101059918
ENSG00000186399	GOLGA8R	GOLGA8R	107984057
ENSG00000137804	NUSAP1	NUSAP1	51203
ENSG00000234794	HLA-DRA	HLA-DRA	3122
ENSG00000179152	TCAIM	TCAIM	285343
ENSG00000172987	HPSE2	HPSE2	60495
ENSG00000276451	OR10A6	OR10A6	390093
ENSG00000253738	OTUD6B-AS1	OTUD6B-AS1	100506365
ENSG00000273953	OR10A3	OR10A3	26496
ENSG00000137261	KIAA0319	KIAA0319	9856
ENSG00000234331		CR753846.1	102725019
