hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:33346	ZEB2P1	zinc finger E-box binding homeobox 2 pseudogene 1	pseudogene	pseudogene	Approved	4p15.32	04p15.32			ZEB1P1		ZF class homeoboxes and pseudogenes	529	2007-02-15	2007-03-08	2007-03-08	2014-11-19	100420926	ENSG00000249506	OTTHUMG00000160179			NG_025087										8572				PGOHUM00000245474											
HGNC:42978	ZFAND6P1	zinc finger AN1-type containing 6 pseudogene 1	pseudogene	pseudogene	Approved	9p13.3	09p13.3				zinc finger, AN1-type domain 6 pseudogene 1			2011-09-12		2016-02-12	2016-02-12	100631382	ENSG00000244213	OTTHUMG00000019859			NG_029329														PGOHUM00000261990											
HGNC:19820	ZFP64P1	ZFP64 zinc finger protein pseudogene 1	pseudogene	pseudogene	Approved	14q22.1	14q22.1			ZNF405P	"zinc finger protein 405 pseudogene|zinc finger protein 405 (pseudogene)|zinc finger protein 405, pseudogene|zinc finger protein 64 homolog (mouse) pseudogene 1"			2003-01-13	2011-02-25	2012-11-27	2017-10-25	319123	ENSG00000258491	OTTHUMG00000170900			NG_002504														PGOHUM00000292351											
HGNC:38030	ZFRP1	zinc finger RNA binding protein pseudogene 1	pseudogene	pseudogene	Approved	Xq11.1	Xq11.1							2010-03-23			2014-11-19	100129438	ENSG00000234570	OTTHUMG00000021694			NG_023000														PGOHUM00000241347											
HGNC:33359	ZFYVE9P1	zinc finger FYVE-type containing 9 pseudogene 1	pseudogene	pseudogene	Approved	Xq26.3	Xq26.3				zinc finger, FYVE domain containing 9 pseudogene 1			2010-09-28		2016-02-15	2016-02-15	100289259	ENSG00000229562	OTTHUMG00000022526			NG_022707														PGOHUM00000242043											
HGNC:39046	ZFYVE9P2	zinc finger FYVE-type containing 9 pseudogene 2	pseudogene	pseudogene	Approved	2p24.2	02p24.2				zinc finger, FYVE domain containing 9 pseudogene 2			2010-09-28		2016-02-15	2016-02-15	100420972	ENSG00000214843	OTTHUMG00000151762			NG_023679														PGOHUM00000240587											
HGNC:38031	ZIK1P1	zinc finger protein interacting with K protein 1 pseudogene 1	pseudogene	pseudogene	Approved	Xq25	Xq25				zinc finger protein interacting with K protein 1 homolog (mouse) pseudogene 1			2010-03-23		2012-12-07	2014-11-19	100131493	ENSG00000237426	OTTHUMG00000022340			NG_023003														PGOHUM00000241528											
HGNC:49867	ZKSCAN7P1	zinc finger with KRAB and SCAN domains 7 pseudogene 1	pseudogene	pseudogene	Approved	12p12.3	12p12.3							2014-03-18			2014-03-18	100419827	ENSG00000256138	OTTHUMG00000168843			NG_024067														PGOHUM00000239695											
HGNC:44540	ZMYND19P1	zinc finger MYND-type containing 19 pseudogene 1	pseudogene	pseudogene	Approved	14q24.3	14q24.3							2012-11-15		2016-02-15	2016-02-15	100421055	ENSG00000258917	OTTHUMG00000171543			NG_027392														PGOHUM00000248238											
HGNC:13080	ZNF29P	zinc finger protein 29, pseudogene	pseudogene	pseudogene	Approved	17p12	17p12	KOX26		ZNF29	"zinc finger protein 29 (KOX 26)|zinc finger protein 29 pseudogene|zinc finger protein 29 (pseudogene)"			1990-06-13	2009-11-20	2010-08-03	2015-10-30	7577	ENSG00000108452	OTTHUMG00000059142		X52357	NG_007542			2288909					194535											785						
HGNC:44975	ZNF33BP1	zinc finger protein 33B pseudogene 1	pseudogene	pseudogene	Approved	10p11.21	10p11.21							2012-12-20			2016-10-05	100419868	ENSG00000225192	OTTHUMG00000017978			NR_051997														PGOHUM00000238410					967						
HGNC:30957	ZNF33CP	zinc finger protein 33C, pseudogene	pseudogene	pseudogene	Approved	10p11.2	10p11.2	BA393J16.4		ZNF33AP1	zinc finger protein 33A pseudogene 1			2010-04-14	2015-10-30	2015-10-30	2015-10-30	79231	ENSG00000235197	OTTHUMG00000017982			NG_002659																			1059						
HGNC:13103	ZNF37BP	zinc finger protein 37B, pseudogene	pseudogene	pseudogene	Approved	10q11.21	10q11.21	"KOX21|FLJ23327"		ZNF37B	"zinc finger protein 37b (KOX 21)|zinc finger protein 37B|zinc finger protein 37B (pseudogene)"			1991-09-13	2010-08-03	2010-08-03	2015-10-30	100129482	ENSG00000234420	OTTHUMG00000018011		AK026980	NR_026777			"2014798|8464732"																1184						
HGNC:29445	ZNF37CP	zinc finger protein 37C, pseudogene	pseudogene	pseudogene	Approved	10p11.21	10p11.21			ZNF37C	zinc finger protein 37C (pseudogene)			2009-06-12	2015-05-20	2012-09-17	2015-10-30	79232	ENSG00000151963	OTTHUMG00000017981			NG_002660														PGOHUM00000290104					1059						
HGNC:13846	ZNF70P1	zinc finger protein 70 pseudogene 1	pseudogene	pseudogene	Approved	6p21.32	06p21.32	"dJ1033B10.7|bCX269C15.3"		ZNF314P	"zinc finger protein 314 pseudogene|zinc finger protein 314 (pseudogene)|zinc finger protein 314, pseudogene"			2004-01-16	2011-02-25	2011-02-25	2014-11-18	100419609	ENSG00000225463	OTTHUMG00000031147			NG_025932														PGOHUM00000243592											
HGNC:13142	ZNF72P	zinc finger protein 72, pseudogene	pseudogene	pseudogene	Approved	22q11.1	22q11.1	Cos8		ZNF72	"zinc finger protein 72 (Cos8)|zinc finger protein 72"			1991-11-28	2011-02-25	2011-02-25	2015-10-30	100287084	ENSG00000184624	OTTHUMG00000140359		X60078	NG_054726			1639391					194546											1070						
HGNC:13147	ZNF75BP	zinc finger protein 75B, pseudogene	pseudogene	pseudogene	Approved	12q12	12q12			ZNF75B	"zinc finger protein 75B|zinc finger protein 75B (pseudogene)"			1997-07-07	2010-08-03	2010-08-03	2015-10-30	7628	ENSG00000258212	OTTHUMG00000169428		X91827	NG_001214			8661144											PGOHUM00000291314					979						
HGNC:13148	ZNF75CP	zinc finger protein 75C, pseudogene	pseudogene	pseudogene	Approved	11q14.1	11q14.1			ZNF75C	"zinc finger protein 75c|zinc finger protein 75C (pseudogene)"			1997-07-07	2010-08-03	2010-08-03	2015-10-30	729944				X91828	NG_008023		Q92670	8661144											PGOHUM00000250413					1088						
HGNC:12888	ZNF90P1	zinc finger protein 90 pseudogene 1	pseudogene	pseudogene	Approved	3q12.3	03q12.3			"ZNF108|ZNF108P"	"zinc finger protein 108 (Y9)|zinc finger protein 108, pseudogene"			1992-04-28	2011-04-07	2011-04-07	2012-10-16	7661	ENSG00000241738	OTTHUMG00000159123			NG_009580			8467795											PGOHUM00000262435					911						
HGNC:21687	ZNF90P2	zinc finger protein 90 pseudogene 2	pseudogene	pseudogene	Approved	6p22.1	06p22.1	dJ111M5.3		ZNF463P	"zinc finger protein 463 pseudogene|zinc finger protein 463, pseudogene"			2003-11-27	2011-04-07	2011-04-07	2014-11-18	100419606	ENSG00000233366	OTTHUMG00000031240			NG_025795														PGOHUM00000243108					821						
HGNC:39882	ZNF90P3	zinc finger protein 90 pseudogene 3	pseudogene	pseudogene	Approved	7q11.21	07q11.21							2011-04-07			2014-11-18	100873799	ENSG00000233782	OTTHUMG00000156264			NG_032367																									
HGNC:39553	ZNF92P1Y	zinc finger protein 92 pseudogene 1, Y-linked	pseudogene	pseudogene	Approved	Yp11.2	Yp11.2							2011-02-25			2011-02-25	100419554	ENSG00000215603	OTTHUMG00000041017			NG_024760														PGOHUM00000233685					1051						
HGNC:39554	ZNF92P2	zinc finger protein 92 pseudogene 2	pseudogene	pseudogene	Approved	19p12	19p12							2011-02-25			2016-07-25	100419705	ENSG00000269505	OTTHUMG00000182929			NG_024170														PGOHUM00000294945					792						
HGNC:39555	ZNF92P3	zinc finger protein 92 pseudogene 3	pseudogene	pseudogene	Approved	19p12	19p12							2011-02-25			2015-10-30	100419711	ENSG00000269421	OTTHUMG00000183391			NG_024255														PGOHUM00000234643					876						
HGNC:44940	ZNF101P1	zinc finger protein 101 pseudogene 1	pseudogene	pseudogene	Approved	10p12.1	10p12.1							2012-12-19			2015-11-03	100419867	ENSG00000237746	OTTHUMG00000017869			NG_025421														PGOHUM00000238382					968						
HGNC:44942	ZNF101P2	zinc finger protein 101 pseudogene 2	pseudogene	pseudogene	Approved	1q31.2	01q31.2							2012-12-19			2012-12-19	730190	ENSG00000234473	OTTHUMG00000035560			NG_022749														PGOHUM00000244381											
HGNC:23771	ZNF114P1	zinc finger protein 114 pseudogene 1	pseudogene	pseudogene	Approved	21q11.2	21q11.2							2003-12-15			2014-11-19	100132509	ENSG00000234538	OTTHUMG00000155503			NG_023336														PGOHUM00000239137											
HGNC:12906	ZNF123P	zinc finger protein 123, pseudogene	pseudogene	pseudogene	Approved	11q24.3	11q24.3	HZF-1		ZNF123	"zinc finger protein 123 (HZF-1)|zinc finger protein 123|zinc finger protein 123 pseudogene|zinc finger protein 123 (pseudogene)"			1992-09-24	2008-06-13	2010-08-03	2012-10-05	100188891	ENSG00000255259	OTTHUMG00000165775		S52506	NG_008436			1339395					194630						PGOHUM00000242536					969						
HGNC:12921	ZNF137P	zinc finger protein 137, pseudogene	pseudogene	pseudogene	Approved	19q13.41	19q13.41	pHZ-30		ZNF137	"zinc finger protein 137 (clone pHZ-30)|zinc finger protein 137|zinc finger protein 137 (pseudogene)"			1993-02-11	2010-08-03	2010-08-03	2016-10-05	7696	ENSG00000123870	OTTHUMG00000154335		U09414	NR_023311		P52743	7557990					604079											273						
HGNC:18777	ZNF192P1	zinc finger protein 192 pseudogene 1	pseudogene	pseudogene	Approved	6p22.1	06p22.1	"dJ265C24.4|ZNF389P"	zinc finger protein 389, pseudogene	ZNF389	zinc finger protein 389			2004-01-16	2011-08-31	2011-08-31	2012-10-05	651302	ENSG00000226314	OTTHUMG00000014513			NR_103448																			1084						
HGNC:42862	ZNF192P2	zinc finger protein 192 pseudogene 2	pseudogene	pseudogene	Approved	6p22.1	06p22.1							2011-08-31			2011-08-31	222701	ENSG00000218016	OTTHUMG00000014514			NG_006136														PGOHUM00000243544											
HGNC:12995	ZNF204P	zinc finger protein 204, pseudogene	pseudogene	pseudogene	Approved	6p22.1	06p22.1	"b24o18.1|ZNF184-Lp"		"ZNF204|ZNF315P"	"zinc finger protein 204|zinc finger protein 204 (pseudogene)|zinc finger protein 315, pseudogene|zinc finger protein 315 pseudogene|zinc finger protein 315 (pseudogene)"			1997-11-20	2009-11-20	2010-08-03	2016-10-05	7754	ENSG00000204789	OTTHUMG00000016415		AF033199	NR_002722			9628832					603282											1027						
HGNC:13000	ZNF209P	zinc finger protein 209, pseudogene	pseudogene	pseudogene	Approved	19p12	19p12			ZNF209	zinc finger protein 209 (pseudogene)			1998-03-16	2009-11-20	2010-08-03	2015-11-03	441843	ENSG00000269138	OTTHUMG00000182979			NG_021760			9724325											PGOHUM00000295294					1055						
HGNC:13046	ZNF252P	zinc finger protein 252, pseudogene	pseudogene	pseudogene	Approved	8q24.3	08q24.3			ZNF252	zinc finger protein 252			1998-11-30	2012-04-19	2012-04-19	2012-10-05	286101	ENSG00000196922	OTTHUMG00000165201		BC019922	NR_023392							ZNF252P												676						
HGNC:13052	ZNF259P1	zinc finger protein 259 pseudogene 1	pseudogene	pseudogene	Approved	6q21	06q21	354J5		ZNF259P	zinc finger protein 259, pseudogene			1999-02-15	2009-11-20	2009-11-20	2012-10-05	442240	ENSG00000219565	OTTHUMG00000016136		Z95118	NG_009460														PGOHUM00000243320											
HGNC:13065	ZNF271P	zinc finger protein 271, pseudogene	pseudogene	pseudogene	Approved	18q12.2	18q12.2	"HZF7|ZNFEB"		ZNF271	zinc finger protein 271	Zinc fingers C2H2-type	28	1999-07-19	2014-10-10	2014-10-10	2014-11-19	10778	ENSG00000257267	OTTHUMG00000132563		X78930	NR_024565			"7865130|11777961"					604754											152						
HGNC:33262	ZNF285B	zinc finger protein 285B (pseudogene)	pseudogene	pseudogene	Approved	19q13.31	19q13.31				zinc finger protein 285B			2007-01-18		2016-01-06	2016-01-06	147711	ENSG00000176761	OTTHUMG00000176423			XR_016906														PGOHUM00000295387					757						
HGNC:13088	ZNF299P	zinc finger protein 299, pseudogene	pseudogene	pseudogene	Approved	21q21.2	21q21.2			"ZNF299|ZNF299P1"	"zinc finger protein 299|zinc finger protein 299 pseudogene 1"			2000-05-23	2010-08-04	2010-08-04	2016-10-05	54012	ENSG00000219368	OTTHUMG00000078250			NG_000898														PGOHUM00000239051					1013						
HGNC:27032	ZNF300P1	zinc finger protein 300 pseudogene 1	pseudogene	pseudogene	Approved	5q33.1	05q33.1				zinc finger protein 300 pseudogene 1 (functional)	Transcribed pseudogenes with published function	859	2010-07-23		2016-01-29	2016-08-17	134466	ENSG00000197083	OTTHUMG00000154830		AK096536	NR_026867			24393131											PGOHUM00000300788					1019						
HGNC:31062	ZNF317P1	zinc finger protein 317 pseudogene 1	pseudogene	pseudogene	Approved	8q22.1	08q22.1							2005-10-06			2014-11-19	100288659	ENSG00000253781	OTTHUMG00000164237			NG_022426														PGOHUM00000249746					936						
HGNC:13827	ZNF321P	zinc finger protein 321, pseudogene	pseudogene	pseudogene	Approved	19q13.41	19q13.41	MGC35402		ZNF321	zinc finger protein 321			2001-07-27	2011-04-19	2011-04-19	2015-08-25	399669	ENSG00000213801	OTTHUMG00000167760		AK096828	NR_037805		Q8N8H1					ZNF321P												718						
HGNC:14003	ZNF322P1	zinc finger protein 322 pseudogene 1	pseudogene	pseudogene	Approved	9q22.33	09q22.33			"ZNF322|ZNF322B"	"zinc finger protein 322|zinc finger protein 322B"			2000-11-27	2011-07-29	2011-07-29	2014-11-18	387328	ENSG00000188801	OTTHUMG00000020322			NM_199005																			501						
HGNC:17218	ZNF355P	zinc finger protein 355, pseudogene	pseudogene	pseudogene	Approved	21q11.2	21q11.2	PRED65		ZNF834	ZNF834			2003-10-01		2010-08-03	2017-12-06	100505852	ENSG00000168122	OTTHUMG00000074165			NG_028292		Q9NSJ1																	1227						
HGNC:19292	ZNF402P	zinc finger protein 402, pseudogene	pseudogene	pseudogene	Approved	22q11.1	22q11.1				"zinc finger protein 402 pseudogene|zinc finger protein 402 (pseudogene)"			2002-10-03		2010-08-03	2017-10-23	266673	ENSG00000220248	OTTHUMG00000147350			NG_002664														PGOHUM00000297433					812						
HGNC:49869	ZNF415P1	zinc finger protein 415 pseudogene 1	pseudogene	pseudogene	Approved	18p11.22	18p11.22							2014-03-18			2014-03-18	100419893	ENSG00000266127	OTTHUMG00000178559			NG_026310														PGOHUM00000234986											
HGNC:35157	ZNF444P1	zinc finger protein 444 pseudogene 1	pseudogene	pseudogene	Approved	15q22.1	15q22.1			ZNF864P	zinc finger protein 864, pseudogene			2008-09-26	2011-04-07	2011-04-07	2015-05-29	100419866	ENSG00000259738	OTTHUMG00000171986			NG_025387														PGOHUM00000293259					1160						
HGNC:50785	ZNF519P1	zinc finger protein 519 pseudogene 1	pseudogene	pseudogene	Approved	10q22.3	10q22.3							2014-06-18			2016-10-05	100419873	ENSG00000232950	OTTHUMG00000018611			NG_025526														PGOHUM00000238860											
HGNC:50786	ZNF519P2	zinc finger protein 519 pseudogene 2	pseudogene	pseudogene	Approved	15q11.2	15q11.2							2014-06-18			2014-06-18	100287908	ENSG00000258799	OTTHUMG00000171707			NG_022098														PGOHUM00000246629											
HGNC:50787	ZNF519P3	zinc finger protein 519 pseudogene 3	pseudogene	pseudogene	Approved	15q11.2	15q11.2							2014-06-18			2014-06-18	100288042	ENSG00000258585	OTTHUMG00000171729			NG_022099														PGOHUM00000246641											
HGNC:50788	ZNF519P4	zinc finger protein 519 pseudogene 4	pseudogene	pseudogene	Approved	4p16.3	04p16.3							2014-06-18			2014-06-18	106481981	ENSG00000249025	OTTHUMG00000159864			NG_045048														PGOHUM00000263501											
HGNC:25393	ZNF542P	zinc finger protein 542, pseudogene	pseudogene	pseudogene	Approved	19q13.43	19q13.43	DKFZp686B2197		ZNF542	zinc finger protein 542	Zinc fingers C2H2-type	28	2004-02-12	2014-03-20	2014-03-20	2014-11-19	147947	ENSG00000240225	OTTHUMG00000140382		AL833621	NR_003127		Q5EBM4																	292						
HGNC:42438	ZNF587P1	zinc finger protein 587 pseudogene 1	pseudogene	pseudogene	Approved	3p23	03p23							2011-07-27			2011-07-27	100419751	ENSG00000223965	OTTHUMG00000155827			NG_025682														PGOHUM00000237978											
HGNC:29407	ZNF601P	zinc finger protein 601, pseudogene	pseudogene	pseudogene	Approved	6p22.1	06p22.1	"dJ313I6.8|D6S2711|PRD51p"			"zinc finger protein 601 pseudogene|zinc finger protein 601 (pseudogene)"			2004-11-25		2010-08-03	2015-10-30	493824					NG_029789																									
HGNC:23313	ZNF602P	zinc finger protein 602, pseudogene	pseudogene	pseudogene	Approved	6p22.1	06p22.1	dJ265C24.5			"zinc finger protein 602 pseudogene|zinc finger protein 602 (pseudogene)"			2004-11-25		2010-08-03	2015-10-30	100419608	ENSG00000219392	OTTHUMG00000014508			NG_025918														PGOHUM00000301714											
HGNC:23322	ZNF603P	zinc finger protein 603, pseudogene	pseudogene	pseudogene	Approved	6p22.1	06p22.1	p373c6.7			"zinc finger protein 603 pseudogene|zinc finger protein 603 (pseudogene)"			2004-11-25		2010-08-03	2015-10-30	493821	ENSG00000216901	OTTHUMG00000014516			NG_032184														PGOHUM00000301715											
HGNC:50784	ZNF619P1	zinc finger protein 619 pseudogene 1	pseudogene	pseudogene	Approved	7p12.3	07p12.3							2014-06-18			2014-06-18	100419776	ENSG00000224547	OTTHUMG00000155473			NG_026563														PGOHUM00000233223											
HGNC:39749	ZNF646P1	zinc finger protein 646 pseudogene 1	pseudogene	pseudogene	Approved	13q14.3	13q14.3							2011-03-25			2015-10-30	100419854	ENSG00000274316	OTTHUMG00000187806			NG_024858														PGOHUM00000291966											
HGNC:35166	ZNF652P1	zinc finger protein 652 pseudogene 1	pseudogene	pseudogene	Approved	3p21.2	03p21.2			ZNF652P	zinc finger protein 652 pseudogene			2008-10-09	2009-11-20	2009-11-20	2016-10-05	646592	ENSG00000235278	OTTHUMG00000156856			XM_929528														PGOHUM00000237627					813						
HGNC:32033	ZNF658B	zinc finger protein 658B (pseudogene)	pseudogene	pseudogene	Approved	9p12	09p12				zinc finger protein 658B			2005-08-30		2016-01-06	2016-10-05	401509	ENSG00000198416	OTTHUMG00000171406		AK095694	NM_001032297		Q4V348			RGD:1593410		ZNF658B							PGOHUM00000303804					678						
HGNC:25342	ZNF663P	zinc finger protein 663, pseudogene	pseudogene	pseudogene	Approved	20q13.12	20q13.12	DKFZp547G0215		ZNF663	zinc finger protein 663	Zinc fingers C2H2-type	28	2005-03-17	2013-09-26	2013-09-26	2014-03-13	100130934	ENSG00000215452	OTTHUMG00000032648			NM_173643				MGI:2685854										PGOHUM00000250546					367						
HGNC:50379	ZNF680P1	ZNF680 pseudogene 1	pseudogene	pseudogene	Approved	7q11.21	07q11.21							2014-04-24			2014-04-24	728947	ENSG00000228014	OTTHUMG00000156541			NG_022565														PGOHUM00000233359											
HGNC:25775	ZNF702P	zinc finger protein 702, pseudogene	pseudogene	pseudogene	Approved	19q13.41	19q13.41	FLJ12985		ZNF702	"zinc finger protein 702|zinc finger protein 702 pseudogene|zinc finger protein 702 (pseudogene)"			2005-08-12	2008-07-03	2010-08-03	2014-11-19	79986	ENSG00000242779	OTTHUMG00000150515			NM_024924		Q9H963																	278						
HGNC:32283	ZNF705CP	zinc finger protein 705C, pseudogene	pseudogene	pseudogene	Approved	8p23.1	08p23.1			ZNF705C	zinc finger protein 705C (pseudogene)			2005-09-22	2015-05-27	2012-09-17	2015-05-27	389631	ENSG00000215339	OTTHUMG00000165457			NG_005518																									
HGNC:34505	ZNF720P1	zinc finger protein 720 pseudogene 1	pseudogene	pseudogene	Approved	16p11.2	16p11.2							2008-08-06		2008-08-06	2014-02-12	342426	ENSG00000260010	OTTHUMG00000176627			NG_008699														PGOHUM00000259049					1128						
HGNC:22571	ZNF722P	zinc finger protein 722, pseudogene	pseudogene	pseudogene	Approved	7q11.21	07q11.21			ZNF722	zinc finger protein 722			2006-01-20	2012-07-04	2012-07-04	2017-05-22	100419780					NR_145488																			1095						
